"id","avgSpeed","standardD","avgX","avgY","avgZ","gForce","barometer","transport","activityType","transitionType","lat","long","time","lat2","long2"
"642","10.48397445678711","2.351454949071168","-0.7914642691612244","4.772655010223389","8.510481834411621","1.012671709060669","992.42626953125","bus","WALKING","ENTER","55.9105756","-3.3167781","15:13:47","0","0"
"643","13.198256492614746","3.2672614601407712","-0.887584924697876","4.583797454833984","8.589130401611328","1.0162240266799927","992.5697021484375","bus","WALKING","ENTER","55.9110068","-3.3165873","15:13:57","0","0"
"644","16.9084415435791","1.8331599800671434","-0.8846398591995239","4.42324686050415","8.654572486877441","1.021220326423645","992.8690795898438","bus","WALKING","ENTER","55.9115871","-3.3174746","15:14:07","0","0"
"645","20.134490966796875","0.5134834847796954","-0.7883378267288208","4.569344997406006","8.572592735290527","1.028971791267395","993.1498413085938","bus","WALKING","ENTER","55.9123316","-3.3181677","15:14:17","0","0"
"646","17.02387237548828","2.0241897280058003","-0.7858173847198486","4.530782699584961","8.57979679107666","1.0649504661560059","993.302978515625","bus","VEHICLE","ENTER","55.9129487","-3.3189809","15:14:27","0","0"
"647","8.02088737487793","6.8801973790141915","-0.7764794230461121","4.399343967437744","8.654096603393555","1.016006350517273","993.5087280273438","bus","VEHICLE","ENTER","55.9133157","-3.319559","15:14:37","0","0"
"648","0.44776129722595215","0.5836986355497737","-0.7555611729621887","4.269677639007568","8.733930587768555","1.0068010091781616","993.538818359375","bus","VEHICLE","ENTER","55.9133222","-3.3195722","15:14:47","0","0"
"649","0.009224114008247852","0.004779229045274934","-0.7458905577659607","4.176265239715576","8.791760444641113","1.0068672895431519","993.5445556640625","bus","VEHICLE","ENTER","55.9133224","-3.3195721","15:14:57","0","0"
"650","10.456050872802734","1.681291735065792","-0.8674923181533813","4.176572799682617","8.78286361694336","1.0271458625793457","993.47607421875","bus","VEHICLE","ENTER","55.9135848","-3.3199048","15:15:07","0","0"
"651","14.308266639709473","1.058952718652948","-0.9785163998603821","4.207065105438232","8.751195907592773","1.0137215852737427","993.394287109375","bus","VEHICLE","ENTER","55.9138568","-3.3207338","15:15:17","0","0"
"652","19.315372467041016","1.8507591553066318","-0.9906624555587769","4.2243876457214355","8.744813919067383","1.0269898176193237","993.3746948242188","bus","VEHICLE","ENTER","55.9134578","-3.321772","15:15:27","0","0"
"653","20.837261199951172","2.1978401386672934","-0.9736237525939941","4.19741678237915","8.763751983642578","1.0215122699737549","993.4384155273438","bus","VEHICLE","ENTER","55.912914","-3.3229867","15:15:37","0","0"
"654","18.63373565673828","0.2843624266794854","-0.9933238625526428","4.211320400238037","8.7533597946167","1.0190305709838867","993.4873657226562","bus","VEHICLE","ENTER","55.9124523","-3.3239904","15:15:47","0","0"
"655","3.669663906097412","5.157971243048376","-1.0246328115463257","4.221460819244385","8.7420015335083","1.012972116470337","993.70654296875","bus","VEHICLE","ENTER","55.9122336","-3.3244483","15:15:57","0","0"
"656","0.06886857002973557","0.04655955242717785","-0.9914059042930603","4.280642986297607","8.722295761108398","1.0076833963394165","993.6185302734375","bus","VEHICLE","ENTER","55.9122365","-3.3244454","15:16:08","0","0"
"657","11.094671249389648","2.2147993561586037","-0.955901563167572","4.345259666442871","8.699285507202148","1.0108180046081543","993.5242309570312","bus","VEHICLE","ENTER","55.9120349","-3.3249184","15:16:17","0","0"
"658","15.512985229492188","2.893879494609668","-0.9243057370185852","4.374586582183838","8.687843322753906","1.0131868124008179","993.4107666015625","bus","VEHICLE","ENTER","55.9116485","-3.325798","15:16:27","0","0"
"659","12.309121131896973","0.32405059663564795","-0.8849123120307922","4.365035533905029","8.69875431060791","1.0297025442123413","993.397216796875","bus","VEHICLE","ENTER","55.9113344","-3.3264436","15:16:37","0","0"
"660","19.06742286682129","5.585290249420075","-0.901776134967804","4.390807151794434","8.684589385986328","1.0138463973999023","993.359619140625","bus","VEHICLE","ENTER","55.9119052","-3.3270834","15:16:47","0","0"
"661","19.67471694946289","5.266017419531582","-0.9076976776123047","4.401935577392578","8.683664321899414","1.0154284238815308","993.544189453125","bus","VEHICLE","ENTER","55.9125961","-3.3280834","15:16:58","0","0"
"662","7.8633527755737305","5.13888768873205","-0.9039937853813171","4.460522651672363","8.653677940368652","1.0104767084121704","993.5067138671875","bus","VEHICLE","ENTER","55.9128967","-3.3285272","15:17:08","0","0"
"663","16.10580062866211","3.604639227450415","-0.8720751404762268","4.48064661026001","8.646905899047852","1.0100301504135132","993.4675903320312","bus","VEHICLE","ENTER","55.9135007","-3.3290034","15:17:17","0","0"
"664","19.766874313354492","2.0636472704069115","-0.8477689623832703","4.495966911315918","8.64122200012207","1.0268131494522095","993.6580810546875","bus","VEHICLE","ENTER","55.913696","-3.3280611","15:17:27","0","0"
"665","22.67040252685547","1.0899768452552574","-0.8341537117958069","4.513226509094238","8.633245468139648","1.0174542665481567","993.7095336914062","bus","VEHICLE","ENTER","55.9142052","-3.3267255","15:17:37","0","0"
"666","21.843374252319336","0.07957324998856793","-0.8039776086807251","4.529129981994629","8.627163887023926","1.0128884315490723","993.8023681640625","bus","VEHICLE","ENTER","55.9145119","-3.325285","15:17:48","0","0"
"667","8.939074516296387","11.877285409826065","-0.7876302599906921","4.512917518615723","8.63544750213623","1.014846682548523","993.994384765625","bus","VEHICLE","ENTER","55.9147284","-3.3242506","15:17:57","0","0"
"668","0.0552811399102211","0.04654207729011402","-0.8384048938751221","4.517828941345215","8.629562377929688","1.0059090852737427","993.960205078125","bus","VEHICLE","ENTER","55.9147092","-3.32426","15:18:07","0","0"
"669","6.3003315925598145","5.526199524870793","-0.865408718585968","4.5507001876831055","8.612215042114258","1.0114388465881348","993.9579467773438","bus","VEHICLE","ENTER","55.9147786","-3.3239625","15:18:17","0","0"
"670","16.72401237487793","9.219078911650097","-0.8953619599342346","4.558258533477783","8.606141090393066","1.0149283409118652","993.9417114257812","bus","VEHICLE","ENTER","55.9151085","-3.3227194","15:18:28","0","0"
"671","25.629337310791016","0.3428946211949151","-0.8824324607849121","4.557212829589844","8.605796813964844","1.0201420783996582","993.7993774414062","bus","VEHICLE","ENTER","55.9158279","-3.3213212","15:18:38","0","0"
"672","20.896991729736328","3.993421314252775","-0.842224657535553","4.613255977630615","8.569677352905273","1.0237599611282349","993.4107666015625","bus","VEHICLE","ENTER","55.9163822","-3.3187799","15:18:58","0","0"
"673","21.56607437133789","1.1092564996372463","-0.8538851141929626","4.611083030700684","8.569336891174316","1.015825867652893","993.4564819335938","bus","VEHICLE","ENTER","55.9165286","-3.3173904","15:19:08","0","0"
"674","19.854122161865234","0.17198206981532588","-0.8581224679946899","4.601842880249023","8.573539733886719","1.0148446559906006","993.4932250976562","bus","VEHICLE","ENTER","55.9164822","-3.3158905","15:19:18","0","0"
"675","18.511688232421875","0.10864850631489925","-0.8620725274085999","4.582915782928467","8.581033706665039","1.0211151838302612","993.511962890625","bus","VEHICLE","ENTER","55.9168664","-3.3147997","15:19:28","0","0"
"676","11.383395195007324","6.90093582011768","-0.8755859732627869","4.573869705200195","8.582071304321289","1.0167368650436401","993.6566162109375","bus","VEHICLE","ENTER","55.9173267","-3.3140612","15:19:38","0","0"
"677","5.228941917419434","1.6258065891128581","-0.9124464988708496","4.60654878616333","8.5609712600708","1.0066254138946533","993.6266479492188","bus","VEHICLE","ENTER","55.917351","-3.3140168","15:19:48","0","0"
"678","5.554154872894287","5.311026713405944","-0.9381880760192871","4.641210079193115","8.540489196777344","1.0113253593444824","993.6292724609375","bus","VEHICLE","ENTER","55.9173923","-3.3139004","15:19:58","0","0"
"679","3.3792669773101807","3.6030797940554486","-0.9465126395225525","4.654167175292969","8.53649616241455","1.0072827339172363","993.6514282226562","bus","VEHICLE","ENTER","55.9175282","-3.3136396","15:20:08","0","0"
"680","2.402642011642456","1.366525437445483","-0.9704845547676086","4.679921627044678","8.521787643432617","1.0106004476547241","993.6115112304688","bus","VEHICLE","ENTER","55.9175969","-3.3136353","15:20:18","0","0"
"681","21.683151245117188","1.316223825459898","-0.9299101829528809","4.684078693389893","8.525335311889648","1.0271140336990356","993.6212768554688","bus","VEHICLE","ENTER","55.918053","-3.3125928","15:20:38","0","0"
"682","31.794601440429688","2.6120135100615283","-0.9174054265022278","4.682064533233643","8.52865219116211","1.0157735347747803","993.65234375","bus","VEHICLE","ENTER","55.9181332","-3.3105451","15:20:48","0","0"
"683","33.96819305419922","0.39489641441858053","-0.9107774496078491","4.675344467163086","8.534479141235352","1.024152398109436","993.7421875","bus","VEHICLE","ENTER","55.918344","-3.3081269","15:20:58","0","0"
"684","28.186630249023438","4.333338007716424","-0.9021338224411011","4.659256458282471","8.544291496276855","1.0186374187469482","993.8158569335938","bus","VEHICLE","ENTER","55.918853","-3.3061198","15:21:08","0","0"
"685","8.357096672058105","9.665202965963122","-0.889239490032196","4.645564556121826","8.554187774658203","1.0114902257919312","993.823486328125","bus","VEHICLE","ENTER","55.919149","-3.3053086","15:21:18","0","0"
"686","9.973367691040039","6.77170818778667","-0.8623232245445251","4.647562026977539","8.557332038879395","1.0153703689575195","993.7545166015625","bus","VEHICLE","ENTER","55.9193908","-3.3051688","15:21:28","0","0"
"687","23.642166137695312","2.3077577708849466","-0.8384525179862976","4.6445512771606445","8.561262130737305","1.0216593742370605","993.8331298828125","bus","VEHICLE","ENTER","55.9200372","-3.3042262","15:21:38","0","0"
"688","26.65290069580078","0.8682183358297029","-0.8397575616836548","4.644435405731201","8.560242652893066","1.0147401094436646","993.7542114257812","bus","VEHICLE","ENTER","55.9203027","-3.3024152","15:21:48","0","0"
"689","30.744152069091797","1.1869833804870153","-0.8458923697471619","4.642764091491699","8.560477256774902","1.007575511932373","993.6228637695312","bus","VEHICLE","ENTER","55.9207984","-3.3005508","15:21:58","0","0"
"690","30.076980590820312","1.5034664261786739","-0.8510571122169495","4.631841659545898","8.566228866577148","1.0110828876495361","993.84375","bus","VEHICLE","ENTER","55.9210731","-3.2983669","15:22:08","0","0"
"691","19.85881996154785","7.13535423131178","-0.8603314161300659","4.618626117706299","8.57354736328125","1.013240098953247","994.1365356445312","bus","VEHICLE","ENTER","55.9213445","-3.2967387","15:22:18","0","0"
"692","3.2353508472442627","4.510676130645363","-0.8641794919967651","4.602170467376709","8.583647727966309","1.0082865953445435","994.1568603515625","bus","VEHICLE","ENTER","55.921437","-3.2963728","15:22:28","0","0"
"693","1.8982256650924683","2.633125496048837","-0.7887319326400757","4.517786026000977","8.44994068145752","1.0243343114852905","994.1080322265625","bus","VEHICLE","ENTER","55.9214592","-3.2963334","15:22:38","0","0"
"694","1.3901047706604004","0.07413908822271224","-0.6033450365066528","4.325469017028809","8.073919296264648","1.0042665004730225","994.15576171875","bus","VEHICLE","ENTER","55.9215026","-3.2961636","15:22:48","0","0"
"695","0.15913261473178864","0.09250192747818642","-0.4273967146873474","4.154728412628174","7.710319519042969","1.0007171630859375","994.126220703125","bus","VEHICLE","ENTER","55.9214975","-3.296151","15:22:58","0","0"
"696","1.5684176683425903","2.0829193963089203","-0.26366356015205383","3.999302625656128","7.3574323654174805","1.0025187730789185","994.1768798828125","bus","VEHICLE","ENTER","55.921495","-3.2960956","15:23:08","0","0"
"697","14.095627784729004","5.861963067882404","-0.08964245766401291","3.861759901046753","7.104875087738037","1.0192941427230835","994.1517944335938","bus","VEHICLE","ENTER","55.9216301","-3.2952361","15:23:18","0","0"
"698","25.13849449157715","0.5149414285616131","0.01628235913813114","3.786717414855957","7.006143569946289","1.0333068370819092","994.1942138671875","bus","VEHICLE","ENTER","55.9219645","-3.293544","15:23:28","0","0"
"699","21.53104591369629","2.2281292242307384","0.11983136832714081","3.73030424118042","6.8902082443237305","1.0462650060653687","994.5324096679688","bus","VEHICLE","ENTER","55.9222418","-3.2919855","15:23:38","0","0"
"700","17.113496780395508","0.06745114200725863","0.22403636574745178","3.6718664169311523","6.779951095581055","1.0179165601730347","994.6843872070312","bus","VEHICLE","ENTER","55.9225363","-3.2909702","15:23:48","0","0"
"701","9.063040733337402","9.992585692442054","0.25849419832229614","3.640742778778076","6.751344680786133","1.041961669921875","994.808349609375","bus","UNKNOWN","ENTER","55.9226769","-3.2900001","15:23:58","0","0"
"702","1.4922738075256348","0.6636661930137631","0.2287745177745819","3.6287176609039307","6.804811477661133","1.019338607788086","994.763916015625","still","UNKNOWN","ENTER","55.922698","-3.290053","15:24:08","0","0"
"703","0.46454349160194397","0.5106211500499359","0.2062142938375473","3.632603645324707","6.850635051727295","1.0095816850662231","994.7728881835938","still","UNKNOWN","ENTER","55.9227144","-3.2901012","15:24:18","0","0"
"704","0.0594450980424881","0.025195744288024794","0.19146683812141418","3.638946771621704","6.895209312438965","1.0064095258712769","994.7835083007812","still","UNKNOWN","ENTER","55.9226962","-3.2900913","15:24:28","0","0"
"705","0.14082518219947815","0.05482120137988576","0.17934833467006683","3.6550469398498535","6.934113502502441","1.0067739486694336","994.7722778320312","still","UNKNOWN","ENTER","55.9227022","-3.2901","15:24:38","0","0"
"706","7.073622226715088","3.791773932237026","0.16547968983650208","3.717362403869629","6.916517734527588","1.1337493658065796","994.5591430664062","bus","UNKNOWN","ENTER","55.922712","-3.289848","15:30:21","0","0"
"707","14.27631950378418","1.3633992987597994","0.15370967984199524","3.7368907928466797","6.93023157119751","1.0083519220352173","994.6145629882812","bus","UNKNOWN","ENTER","55.9228853","-3.2887757","15:30:31","0","0"
"708","10.56474494934082","1.3591117841544837","0.12943942844867706","3.7667903900146484","6.937498569488525","1.0114972591400146","994.6544799804688","bus","UNKNOWN","ENTER","55.9229937","-3.2880727","15:30:41","0","0"
"709","16.901111602783203","0.4979073582674501","0.11653950065374374","3.7833986282348633","6.951296806335449","1.0101375579833984","994.6315307617188","bus","UNKNOWN","ENTER","55.9231156","-3.2869235","15:30:51","0","0"
"710","12.870089530944824","5.302161208115372","0.10545609146356583","3.7859678268432617","6.970078468322754","1.008182168006897","994.5940551757812","bus","UNKNOWN","ENTER","55.9232553","-3.2858432","15:31:01","0","0"
"711","2.798473834991455","0.31376895723515763","0.08251063525676727","3.798125743865967","7.00046968460083","1.0078333616256714","994.6281127929688","bus","VEHICLE","ENTER","55.9233081","-3.2856652","15:31:11","0","0"
"712","0.11664906144142151","0.08337789341885107","0.06353656202554703","3.819129705429077","7.027615070343018","1.005987524986267","994.6651611328125","bus","VEHICLE","ENTER","55.9233049","-3.2856753","15:31:21","0","0"
"713","0.03639555722475052","0.0012214815242993476","0.052025310695171356","3.840960741043091","7.053483486175537","1.0064915418624878","994.642822265625","bus","VEHICLE","ENTER","55.9233046","-3.2856777","15:31:31","0","0"
"714","0.019386770203709602","0.012315538966916539","0.04450783133506775","3.8665549755096436","7.075736045837402","1.0060021877288818","994.6431884765625","bus","VEHICLE","ENTER","55.9233045","-3.2856786","15:31:41","0","0"
"715","0.025335416197776794","0.002585684131452381","0.042303238064050674","3.892404317855835","7.09669303894043","1.0061246156692505","994.643798828125","bus","VEHICLE","ENTER","55.9233043","-3.2856802","15:31:51","0","0"
"716","0.020086565986275673","0.01042034797170749","0.041518617421388626","3.9153361320495605","7.115802764892578","1.0051954984664917","994.6297607421875","bus","VEHICLE","ENTER","55.9233044","-3.2856815","15:33:03","0","0"
"717","0.34765154123306274","0.014367881730803484","0.06760815531015396","3.8935585021972656","7.12042236328125","1.0374583005905151","994.6539306640625","bus","VEHICLE","ENTER","55.9232714","-3.2856181","15:33:03","0","0"
"718","0.8619388341903687","0.7418210961828184","0.05733069032430649","3.882293939590454","7.135112762451172","1.0101537704467773","994.6864624023438","bus","VEHICLE","ENTER","55.9232737","-3.2855905","15:33:03","0","0"
"719","20.64627456665039","0.11249229889909278","0.05090121179819107","3.889052152633667","7.145870685577393","1.015701174736023","994.8995971679688","bus","VEHICLE","ENTER","55.9241745","-3.2801918","15:33:11","0","0"
"720","5.4181365966796875","5.758694269605138","0.04124244675040245","3.9079513549804688","7.155874729156494","1.0106550455093384","995.0884399414062","bus","VEHICLE","ENTER","55.9243211","-3.2795034","15:33:21","0","0"
"721","0.7005414366722107","0.49025321662335686","0.029253149405121803","3.933656930923462","7.1718034744262695","1.0055766105651855","995.12451171875","bus","VEHICLE","ENTER","55.9243182","-3.2795279","15:33:31","0","0"
"722","0.04585042595863342","0.039649734664498705","0.021409492939710617","3.956209421157837","7.187160968780518","1.0159871578216553","995.1409912109375","bus","VEHICLE","ENTER","55.924317","-3.2795303","15:33:41","0","0"
"723","10.104971885681152","6.805871411665236","0.07162947952747345","3.9814229011535645","7.050875186920166","1.0097618103027344","995.1298217773438","bus","VEHICLE","ENTER","55.9243689","-3.2790737","15:33:51","0","0"
"724","25.57741928100586","1.1538094274359303","0.1112227514386177","4.00051212310791","6.964042663574219","1.0127586126327515","995.17431640625","bus","VEHICLE","ENTER","55.9247572","-3.2773725","15:34:01","0","0"
"725","13.539009094238281","5.650302943359887","0.10505528748035431","4.014570713043213","6.960209846496582","1.028864860534668","995.3543701171875","bus","VEHICLE","ENTER","55.9250579","-3.2762829","15:34:11","0","0"
"726","6.373762607574463","3.562233260114817","0.09325525164604187","4.032769203186035","6.9782280921936035","1.0059477090835571","995.4432983398438","bus","VEHICLE","ENTER","55.9250822","-3.2762808","15:34:21","0","0"
"727","2.4295825958251953","0.5918666763519626","0.08701547235250473","4.04714298248291","7.00071907043457","1.0058246850967407","995.4473266601562","bus","VEHICLE","ENTER","55.9250638","-3.2762963","15:34:31","0","0"
